Studentnummer,Naam,Klas,Mentor,Instelling,Opleiding,crebo,leerweg,cohort,StudentAge,StudentGender,Dropout,Aanmel_aantal,max1studie,absence_unauthorized,absence_authorized,Richting_nan,Economie,Landbouw,Techniek,DSV,Zorgenwelzijn,Anders,VooroplNiveau_HAVO,VooroplNiveau_MBO,VooroplNiveau_basis,VooroplNiveau_educatie,VooroplNiveau_prak,VooroplNiveau_VMBO_BB,VooroplNiveau_VMBO_GL,VooroplNiveau_VMBO_KB,VooroplNiveau_VMBO_TL,VooroplNiveau_nan,VooroplNiveau_VWOplus,VooroplNiveau_other
100853,Lotte Prins,4A,T. van Leeuwen,Utrecht,Onderwijsassistent,25698,BBL,2024,17,0,0,1.8,1.0,1.9,12.8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100854,Liam Huisman,4A,S. de Boer,Utrecht,Onderwijsassistent,25698,BBL,2024,18,1,0,2.4,0.9,2.3,10.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100855,Stijn Visser,4A,S. Bakker,Utrecht,Onderwijsassistent,25698,BBL,2024,16,1,0,2.6,0.7,2.2,23.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100856,Joris de Graaf,4A,V. van der Berg,Utrecht,Onderwijsassistent,25698,BBL,2024,16,0,1,1.3,0.6,7.8,1.1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100857,Niels Koster,4A,W. Visser,Utrecht,Onderwijsassistent,25698,BBL,2024,17,1,1,2.4,0.2,44.0,9.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100858,Olaf Dekker,4A,W. Hoekstra,Utrecht,Onderwijsassistent,25698,BBL,2024,17,0,0,1.6,0.9,4.1,24.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100859,Tim Prins,4A,V. de Vries,Utrecht,Onderwijsassistent,25698,BBL,2024,15,0,1,2.9,0.2,22.4,8.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100860,Finn Bos,4A,W. Hoekstra,Utrecht,Onderwijsassistent,25698,BBL,2024,20,0,1,2.0,0.5,31.8,13.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100861,Lieke Dijkstra,4A,W. de Graaf,Utrecht,Onderwijsassistent,25698,BBL,2024,17,0,0,2.4,0.7,1.6,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100862,Mees Koster,4A,W. Visser,Utrecht,Onderwijsassistent,25698,BBL,2024,15,1,0,2.9,0.7,36.2,13.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100863,Lisa Mulder,4A,S. van Leeuwen,Utrecht,Onderwijsassistent,25698,BBL,2024,17,0,0,1.8,0.4,0.9,14.6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100864,Liam Vos,4A,W. Visser,Utrecht,Onderwijsassistent,25698,BBL,2024,19,1,0,1.5,0.0,3.4,6.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100865,Fatima de Boer,4A,T. van Leeuwen,Utrecht,Onderwijsassistent,25698,BBL,2024,19,0,0,2.9,0.9,31.8,25.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100866,Daan Peters,4A,S. Bakker,Utrecht,Onderwijsassistent,25698,BBL,2024,21,0,0,1.8,0.0,11.5,3.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100867,Sara Bakker,4A,W. Hoekstra,Utrecht,Onderwijsassistent,25698,BBL,2024,18,1,1,1.0,0.8,8.7,1.3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100868,Sven Hendriks,4A,V. de Vries,Utrecht,Onderwijsassistent,25698,BBL,2024,18,1,0,2.3,0.4,4.3,4.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100869,Finn van Leeuwen,4A,S. Bakker,Utrecht,Onderwijsassistent,25698,BBL,2024,17,0,0,1.6,0.1,5.3,16.4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100870,Lotte Jansen,4A,S. van Leeuwen,Utrecht,Onderwijsassistent,25698,BBL,2024,18,1,0,2.1,0.8,13.2,23.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100871,Lotte Prins,4A,V. van der Berg,Utrecht,Onderwijsassistent,25698,BBL,2024,17,1,0,1.3,1.0,8.4,20.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100872,Noor Smit,4A,V. de Vries,Utrecht,Onderwijsassistent,25698,BBL,2024,17,0,0,1.9,0.3,8.3,11.7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100873,Maud van Leeuwen,4A,T. de Groot,Utrecht,Onderwijsassistent,25698,BBL,2024,16,1,0,2.5,0.9,11.5,10.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100874,Mees van Dijk,4A,V. van der Berg,Utrecht,Onderwijsassistent,25698,BBL,2024,17,0,0,1.4,0.9,2.7,9.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100875,Noor Mulder,4A,S. de Boer,Utrecht,Onderwijsassistent,25698,BBL,2024,15,0,0,1.9,0.6,1.7,0.3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100876,Daan Hendriks,4@,V. van der Berg,Utrecht,Retailmanager,25807,BBL,2023,18,0,0,2.0,0.6,8.9,9.6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100877,Yasmin Peters,4@,T. van Leeuwen,Utrecht,Retailmanager,25807,BBL,2023,19,0,1,1.4,0.0,34.4,9.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100878,Lotte de Boer,4@,T. van Leeuwen,Utrecht,Retailmanager,25807,BBL,2023,19,1,1,1.7,0.1,7.7,19.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100879,Thijs Dijkstra,4@,S. van Leeuwen,Utrecht,Retailmanager,25807,BBL,2023,22,1,0,1.5,0.3,4.8,10.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100880,Emma Visser,4@,S. van Leeuwen,Utrecht,Retailmanager,25807,BBL,2023,21,0,1,1.4,0.4,11.9,7.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100881,Joris de Graaf,4@,V. de Vries,Utrecht,Retailmanager,25807,BBL,2023,17,0,0,1.1,0.2,4.3,5.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100882,Yasmin Prins,4@,W. Hoekstra,Utrecht,Retailmanager,25807,BBL,2023,17,0,1,2.0,0.5,44.3,18.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100883,Olaf de Vries,4@,S. van Leeuwen,Utrecht,Retailmanager,25807,BBL,2023,15,0,1,2.9,0.1,11.0,9.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100884,Sara Koster,4@,V. van der Berg,Utrecht,Retailmanager,25807,BBL,2023,19,1,0,2.1,0.4,8.2,6.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100885,Sara Meijer,4@,S. Bakker,Utrecht,Retailmanager,25807,BBL,2023,18,1,0,2.0,0.7,2.1,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100886,Bas Mulder,4@,T. van Leeuwen,Utrecht,Retailmanager,25807,BBL,2023,19,0,1,2.3,0.9,14.8,6.4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100887,Noor de Groot,4@,S. Bakker,Utrecht,Retailmanager,25807,BBL,2023,18,0,0,1.0,0.3,12.3,2.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100888,Jens Vos,4@,S. de Boer,Utrecht,Retailmanager,25807,BBL,2023,20,1,1,1.6,0.1,35.1,17.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100889,Tess Peters,4@,T. de Groot,Utrecht,Retailmanager,25807,BBL,2023,20,0,0,2.1,1.0,15.7,2.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100890,Maud Smits,4@,S. de Boer,Utrecht,Retailmanager,25807,BBL,2023,17,0,0,2.6,0.2,15.4,9.3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100891,Sophie van der Berg,4@,V. van der Berg,Utrecht,Retailmanager,25807,BBL,2023,20,1,0,1.3,0.5,2.0,2.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100892,Iris Meijer,4@,S. van Leeuwen,Utrecht,Retailmanager,25807,BBL,2023,17,0,0,2.8,0.8,2.5,5.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100893,Sara Bakker,4@,S. van Leeuwen,Utrecht,Retailmanager,25807,BBL,2023,17,1,0,1.2,0.5,0.9,2.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100894,Olaf de Vries,4@,W. Postma,Utrecht,Retailmanager,25807,BBL,2023,21,0,0,1.3,0.8,1.3,3.9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100895,Anna de Graaf,4@,S. Bakker,Utrecht,Retailmanager,25807,BBL,2023,18,1,0,2.7,0.1,18.9,0.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100896,Maud Smits,4@,W. Bakker,Utrecht,Retailmanager,25807,BBL,2023,18,1,0,2.3,0.1,20.3,2.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100897,Liam Dijkstra,4@,T. van Leeuwen,Utrecht,Retailmanager,25807,BBL,2023,20,0,0,2.8,0.0,1.3,17.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100898,Noor Peters,4@,W. Visser,Utrecht,Retailmanager,25807,BBL,2023,16,0,0,2.0,1.0,4.1,20.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100899,Bram Peters,4@,S. de Boer,Utrecht,Retailmanager,25807,BBL,2023,15,0,0,2.8,0.6,11.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100900,Lisa Vos,4@,W. Postma,Utrecht,Retailmanager,25807,BBL,2023,17,1,0,1.7,0.1,2.4,4.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100901,Thijs Peters,4@,T. van Leeuwen,Utrecht,Retailmanager,25807,BBL,2023,15,0,1,2.7,1.0,20.0,9.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100902,Noor Vos,4@,S. van Leeuwen,Utrecht,Retailmanager,25807,BBL,2023,17,1,0,2.9,0.3,5.9,10.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100903,Noor Meijer,4@,V. van der Berg,Utrecht,Retailmanager,25807,BBL,2023,18,1,0,2.2,0.6,5.2,5.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100904,Anna Mulder,4@,V. van der Berg,Utrecht,Retailmanager,25807,BBL,2023,15,1,0,1.2,0.7,6.5,5.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100905,Maud Hoekstra,4@,W. de Graaf,Utrecht,Retailmanager,25807,BBL,2023,17,0,0,3.0,0.0,3.0,0.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100906,Noor Visser,4@,S. Bakker,Utrecht,Retailmanager,25807,BBL,2023,18,1,0,1.3,0.9,29.1,3.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100907,Niels van Leeuwen,4@,T. de Groot,Utrecht,Retailmanager,25807,BBL,2023,17,0,0,2.9,0.7,2.8,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100908,Aisha Hoekstra,4@,V. van der Berg,Utrecht,Retailmanager,25807,BBL,2023,21,0,0,1.1,0.4,5.6,9.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100909,Emma de Vries,4@,W. Postma,Utrecht,Retailmanager,25807,BBL,2023,19,1,0,2.5,0.7,21.3,4.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100910,Bram Brouwer,4@,V. van der Berg,Utrecht,Retailmanager,25807,BBL,2023,18,0,0,2.8,0.0,15.4,4.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100911,Lisa Meijer,4@,S. Bakker,Utrecht,Retailmanager,25807,BBL,2023,18,1,0,2.1,0.8,6.1,4.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100912,Lisa Bos,4@,W. de Graaf,Utrecht,Retailmanager,25807,BBL,2023,19,0,0,2.5,0.4,3.1,21.4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100913,Fatima Meijer,4@,W. de Graaf,Utrecht,Retailmanager,25807,BBL,2023,18,1,1,2.0,0.7,44.8,7.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100914,Fatima Meijer,4@,S. Bakker,Utrecht,Retailmanager,25807,BBL,2023,18,1,1,1.1,0.3,19.5,8.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100915,Emma de Boer,4@,W. Postma,Utrecht,Retailmanager,25807,BBL,2023,18,0,0,2.3,0.0,0.1,19.2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100916,Sophie Smits,4@,S. Bakker,Utrecht,Retailmanager,25807,BBL,2023,16,0,1,3.0,0.8,10.0,12.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100917,Lisa de Boer,4@,V. de Vries,Utrecht,Retailmanager,25807,BBL,2023,21,0,0,1.7,0.9,16.7,10.3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100918,Lisa Huisman,2@,S. van Leeuwen,Utrecht,Retailmedewerker,25808,BOL,2023,18,0,0,1.3,0.5,0.3,12.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100919,Emma Hoekstra,2@,T. de Groot,Utrecht,Retailmedewerker,25808,BOL,2023,17,0,0,3.0,0.5,25.9,13.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100920,Stijn van der Berg,2@,W. Hoekstra,Utrecht,Retailmedewerker,25808,BOL,2023,17,1,0,1.1,0.7,32.0,3.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100921,Mees de Boer,2@,W. Postma,Utrecht,Retailmedewerker,25808,BOL,2023,19,1,0,1.2,0.0,11.2,25.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100922,Bram Dijkstra,2@,S. de Boer,Utrecht,Retailmedewerker,25808,BOL,2023,17,1,0,1.7,0.1,8.3,4.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100923,Iris de Groot,2@,W. Bakker,Utrecht,Retailmedewerker,25808,BOL,2023,18,0,1,2.9,1.0,46.1,11.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100924,Jens Bosch,2@,T. van Leeuwen,Utrecht,Retailmedewerker,25808,BOL,2023,19,1,0,1.7,0.7,6.1,15.6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100925,Yasmin van Dijk,2@,S. Bakker,Utrecht,Retailmedewerker,25808,BOL,2023,19,0,0,2.4,0.6,11.6,8.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100926,Liam Bos,2@,V. van der Berg,Utrecht,Retailmedewerker,25808,BOL,2023,16,0,0,1.7,0.5,2.1,4.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100927,Tess Dekker,2@,S. de Boer,Utrecht,Retailmedewerker,25808,BOL,2023,19,1,0,2.5,0.2,1.1,10.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100928,Lotte Vos,2@,W. Postma,Utrecht,Retailmedewerker,25808,BOL,2023,17,0,0,2.9,0.1,8.0,9.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100929,Sophie Jansen,2@,W. Postma,Utrecht,Retailmedewerker,25808,BOL,2023,18,1,0,3.0,0.2,17.9,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100930,Aisha Prins,2@,W. Visser,Utrecht,Retailmedewerker,25808,BOL,2023,18,0,0,1.6,0.7,6.6,2.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100931,Lisa de Boer,2@,W. Visser,Utrecht,Retailmedewerker,25808,BOL,2023,19,1,1,1.7,0.8,26.8,1.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100932,Jens van Leeuwen,2@,W. Bakker,Utrecht,Retailmedewerker,25808,BOL,2023,17,1,0,2.6,0.6,7.7,9.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100933,Sara Bakker,2@,W. de Graaf,Utrecht,Retailmedewerker,25808,BOL,2023,16,1,0,1.0,0.9,13.2,7.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100934,Sven Bosch,2@,V. de Vries,Utrecht,Retailmedewerker,25808,BOL,2023,17,1,0,2.9,0.9,1.4,28.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100935,Anna Smits,2@,S. de Boer,Utrecht,Retailmedewerker,25808,BOL,2023,17,0,0,2.2,0.2,0.4,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100936,Sara van Dijk,2@,W. Postma,Utrecht,Retailmedewerker,25808,BOL,2023,17,0,1,2.4,0.6,37.2,3.7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100937,Tim Peters,2@,V. de Vries,Utrecht,Retailmedewerker,25808,BOL,2023,19,1,0,1.2,0.2,21.1,4.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100938,Lucas Dijkstra,2@,W. Postma,Utrecht,Retailmedewerker,25808,BOL,2023,16,1,0,2.4,0.9,2.1,4.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100939,Liam Bakker,2@,S. de Boer,Utrecht,Retailmedewerker,25808,BOL,2023,15,0,0,2.0,0.8,1.1,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100940,Liam van der Berg,2@,W. Bakker,Utrecht,Retailmedewerker,25808,BOL,2023,18,1,0,2.1,0.1,8.4,13.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100941,Liam Peters,2@,W. Bakker,Utrecht,Retailmedewerker,25808,BOL,2023,17,1,0,1.0,0.4,6.4,13.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100942,Bram de Groot,2@,W. Visser,Utrecht,Retailmedewerker,25808,BOL,2023,16,1,0,1.1,0.0,3.7,14.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100943,Tess Postma,2@,W. Hoekstra,Utrecht,Retailmedewerker,25808,BOL,2023,18,1,0,1.5,1.0,20.6,7.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100944,Anna Hendriks,2@,S. Bakker,Utrecht,Retailmedewerker,25808,BOL,2023,15,0,1,1.8,0.3,19.4,6.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100945,Mees Visser,2@,W. de Graaf,Utrecht,Retailmedewerker,25808,BOL,2023,15,1,0,2.7,0.6,19.4,5.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100946,Joris Meijer,2@,V. de Vries,Utrecht,Retailmedewerker,25808,BOL,2023,16,0,0,2.2,0.5,2.7,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100947,Sophie Hendriks,2@,S. Bakker,Utrecht,Retailmedewerker,25808,BOL,2023,16,1,0,1.4,0.7,16.3,1.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100948,Sara Dijkstra,2@,T. de Groot,Utrecht,Retailmedewerker,25808,BOL,2023,17,0,0,2.9,0.6,15.5,13.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100949,Sophie Bosch,2@,S. de Boer,Utrecht,Retailmedewerker,25808,BOL,2023,18,0,0,1.6,0.9,1.4,21.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100950,Sven Bosch,2@,V. de Vries,Utrecht,Retailmedewerker,25808,BOL,2023,18,1,1,2.9,0.1,29.3,1.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100951,Fatima Vos,2@,W. Visser,Utrecht,Retailmedewerker,25808,BOL,2023,16,0,1,2.8,0.7,28.7,13.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100952,Bas Jansen,2@,S. de Boer,Utrecht,Retailmedewerker,25808,BOL,2023,16,0,1,2.0,0.3,44.7,40.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100953,Stijn de Vries,2@,W. Hoekstra,Utrecht,Retailmedewerker,25808,BOL,2023,16,1,0,1.2,0.2,0.3,5.7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100954,Mees Bakker,2@,W. de Graaf,Utrecht,Retailmedewerker,25808,BOL,2023,18,1,0,1.9,0.8,14.1,1.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100955,Fatima de Boer,2@,T. van Leeuwen,Utrecht,Retailmedewerker,25808,BOL,2023,18,1,0,2.9,0.1,2.3,9.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100956,Sophie Bos,2@,S. van Leeuwen,Utrecht,Retailmedewerker,25808,BOL,2023,19,1,0,2.6,0.6,19.0,24.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100957,Tim de Boer,2@,W. Postma,Utrecht,Retailmedewerker,25808,BOL,2023,16,1,0,1.3,0.0,5.2,18.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100958,Sophie van Leeuwen,2@,T. van Leeuwen,Utrecht,Retailmedewerker,25808,BOL,2023,16,0,0,1.4,0.3,11.1,16.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100959,Jens Mulder,4A,S. de Boer,Utrecht,Software Developer,23399,BOL,2024,17,1,0,1.2,0.3,2.9,3.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100960,Lotte de Boer,4A,W. Bakker,Utrecht,Software Developer,23399,BOL,2024,19,0,0,2.1,0.1,10.1,3.1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100961,Stijn Huisman,4A,W. Visser,Utrecht,Software Developer,23399,BOL,2024,18,1,0,1.6,0.3,0.9,17.9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100962,Olaf Brouwer,4A,W. Bakker,Utrecht,Software Developer,23399,BOL,2024,15,1,0,1.5,0.0,0.6,2.6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100963,Olaf Bosch,4A,W. Postma,Utrecht,Software Developer,23399,BOL,2024,18,1,1,1.1,0.5,53.0,19.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100964,Lotte van der Berg,4A,S. Bakker,Utrecht,Software Developer,23399,BOL,2024,17,1,0,1.8,0.6,0.9,0.8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100965,Stijn Jansen,4A,V. van der Berg,Utrecht,Software Developer,23399,BOL,2024,16,0,0,2.7,0.9,4.3,33.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100966,Mees Jansen,4A,S. Bakker,Utrecht,Software Developer,23399,BOL,2024,17,0,0,1.4,0.9,1.8,40.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100967,Lieke Dijkstra,4A,S. Bakker,Utrecht,Software Developer,23399,BOL,2024,16,0,1,1.2,0.9,32.6,16.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100968,Lotte Hoekstra,4A,W. Postma,Utrecht,Software Developer,23399,BOL,2024,20,0,0,1.3,0.9,18.8,3.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100969,Lieke Bosch,4A,V. van der Berg,Utrecht,Software Developer,23399,BOL,2024,16,0,0,2.2,0.7,12.2,8.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100970,Lotte Prins,4A,W. de Graaf,Utrecht,Software Developer,23399,BOL,2024,17,0,0,2.3,0.7,7.9,0.8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100971,Emma Bakker,4A,W. Bakker,Utrecht,Software Developer,23399,BOL,2024,16,1,0,1.4,0.1,0.7,0.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100972,Sophie Prins,4A,W. Hoekstra,Utrecht,Software Developer,23399,BOL,2024,17,0,0,2.8,0.2,8.7,3.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100973,Iris Bosch,4A,W. Postma,Utrecht,Software Developer,23399,BOL,2024,15,1,0,1.8,0.7,8.6,12.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100974,Sophie van der Berg,4A,S. de Boer,Utrecht,Software Developer,23399,BOL,2024,18,0,0,1.5,0.5,1.9,16.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100975,Jens de Groot,4A,S. de Boer,Utrecht,Software Developer,23399,BOL,2024,21,0,0,1.8,0.4,31.4,0.7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100976,Iris de Groot,4A,V. de Vries,Utrecht,Software Developer,23399,BOL,2024,16,1,0,1.4,0.3,1.2,8.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100977,Lisa van Leeuwen,4A,S. de Boer,Utrecht,Software Developer,23399,BOL,2024,18,0,0,1.2,0.9,13.7,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100978,Mees Bakker,4A,W. Hoekstra,Utrecht,Software Developer,23399,BOL,2024,17,0,0,1.4,0.8,1.3,2.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100979,Sven de Boer,4A,S. van Leeuwen,Utrecht,Software Developer,23399,BOL,2024,16,1,0,2.5,0.1,18.5,3.4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100980,Eva de Graaf,4A,W. Bakker,Utrecht,Software Developer,23399,BOL,2024,19,0,0,1.4,0.9,16.1,15.3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
